GEOID,county_name,county_fips,state_name,state_fips,state_abbv
1073005701,Jefferson County,01073,Alabama,01,AL
1073010704,Jefferson County,01073,Alabama,01,AL
1073012908,Jefferson County,01073,Alabama,01,AL
1073005302,Jefferson County,01073,Alabama,01,AL
1073011107,Jefferson County,01073,Alabama,01,AL
1073013300,Jefferson County,01073,Alabama,01,AL
1073014406,Jefferson County,01073,Alabama,01,AL
1073013801,Jefferson County,01073,Alabama,01,AL
1023956800,Choctaw County,01023,Alabama,01,AL
1023956900,Choctaw County,01023,Alabama,01,AL
1023957000,Choctaw County,01023,Alabama,01,AL
1023956700,Choctaw County,01023,Alabama,01,AL
1059973600,Franklin County,01059,Alabama,01,AL
1059973100,Franklin County,01059,Alabama,01,AL
1059973400,Franklin County,01059,Alabama,01,AL
1059972900,Franklin County,01059,Alabama,01,AL
1059973300,Franklin County,01059,Alabama,01,AL
1059973500,Franklin County,01059,Alabama,01,AL
1059973000,Franklin County,01059,Alabama,01,AL
1059973200,Franklin County,01059,Alabama,01,AL
1059973700,Franklin County,01059,Alabama,01,AL
1113030700,Russell County,01113,Alabama,01,AL
1113030300,Russell County,01113,Alabama,01,AL
1113030800,Russell County,01113,Alabama,01,AL
1113030902,Russell County,01113,Alabama,01,AL
1113031100,Russell County,01113,Alabama,01,AL
1113030901,Russell County,01113,Alabama,01,AL
1113030500,Russell County,01113,Alabama,01,AL
1113030600,Russell County,01113,Alabama,01,AL
1113031000,Russell County,01113,Alabama,01,AL
1113030200,Russell County,01113,Alabama,01,AL
1113031200,Russell County,01113,Alabama,01,AL
1019955900,Cherokee County,01019,Alabama,01,AL
1019956100,Cherokee County,01019,Alabama,01,AL
1019956000,Cherokee County,01019,Alabama,01,AL
1019955800,Cherokee County,01019,Alabama,01,AL
1039962400,Covington County,01039,Alabama,01,AL
1039962600,Covington County,01039,Alabama,01,AL
1039961800,Covington County,01039,Alabama,01,AL
1039963000,Covington County,01039,Alabama,01,AL
1039961700,Covington County,01039,Alabama,01,AL
1039962000,Covington County,01039,Alabama,01,AL
1039961600,Covington County,01039,Alabama,01,AL
1039962500,Covington County,01039,Alabama,01,AL
1039962700,Covington County,01039,Alabama,01,AL
1039962800,Covington County,01039,Alabama,01,AL
1039961900,Covington County,01039,Alabama,01,AL
1039962300,Covington County,01039,Alabama,01,AL
1039962900,Covington County,01039,Alabama,01,AL
1039962100,Covington County,01039,Alabama,01,AL
1041963800,Crenshaw County,01041,Alabama,01,AL
1041963600,Crenshaw County,01041,Alabama,01,AL
1041963400,Crenshaw County,01041,Alabama,01,AL
1041963500,Crenshaw County,01041,Alabama,01,AL
1041963700,Crenshaw County,01041,Alabama,01,AL
1041963900,Crenshaw County,01041,Alabama,01,AL
1077010100,Lauderdale County,01077,Alabama,01,AL
1077010700,Lauderdale County,01077,Alabama,01,AL
1073005907,Jefferson County,01073,Alabama,01,AL
1073011207,Jefferson County,01073,Alabama,01,AL
1073011210,Jefferson County,01073,Alabama,01,AL
1073012002,Jefferson County,01073,Alabama,01,AL
1073012402,Jefferson County,01073,Alabama,01,AL
1073012500,Jefferson County,01073,Alabama,01,AL
1089000201,Madison County,01089,Alabama,01,AL
1089000501,Madison County,01089,Alabama,01,AL
1089000902,Madison County,01089,Alabama,01,AL
1089001500,Madison County,01089,Alabama,01,AL
1089001700,Madison County,01089,Alabama,01,AL
1089002501,Madison County,01089,Alabama,01,AL
1089002722,Madison County,01089,Alabama,01,AL
1089001902,Madison County,01089,Alabama,01,AL
1089010302,Madison County,01089,Alabama,01,AL
1089010901,Madison County,01089,Alabama,01,AL
1089000503,Madison County,01089,Alabama,01,AL
1089000601,Madison County,01089,Alabama,01,AL
1089002921,Madison County,01089,Alabama,01,AL
1089001901,Madison County,01089,Alabama,01,AL
1089002701,Madison County,01089,Alabama,01,AL
1089002801,Madison County,01089,Alabama,01,AL
1089002922,Madison County,01089,Alabama,01,AL
1089010612,Madison County,01089,Alabama,01,AL
1089002100,Madison County,01089,Alabama,01,AL
1089010200,Madison County,01089,Alabama,01,AL
1089011014,Madison County,01089,Alabama,01,AL
1089010401,Madison County,01089,Alabama,01,AL
1089010402,Madison County,01089,Alabama,01,AL
1089010702,Madison County,01089,Alabama,01,AL
1089000502,Madison County,01089,Alabama,01,AL
1089000702,Madison County,01089,Alabama,01,AL
1089001200,Madison County,01089,Alabama,01,AL
1089000602,Madison County,01089,Alabama,01,AL
1089002802,Madison County,01089,Alabama,01,AL
1089011013,Madison County,01089,Alabama,01,AL
1089002000,Madison County,01089,Alabama,01,AL
1089001801,Madison County,01089,Alabama,01,AL
1089010902,Madison County,01089,Alabama,01,AL
1089002911,Madison County,01089,Alabama,01,AL
1089000701,Madison County,01089,Alabama,01,AL
1001020200,Autauga County,01001,Alabama,01,AL
1001021000,Autauga County,01001,Alabama,01,AL
1001020300,Autauga County,01001,Alabama,01,AL
1001020900,Autauga County,01001,Alabama,01,AL
1001020100,Autauga County,01001,Alabama,01,AL
1001020500,Autauga County,01001,Alabama,01,AL
1001020400,Autauga County,01001,Alabama,01,AL
1001020600,Autauga County,01001,Alabama,01,AL
1001020700,Autauga County,01001,Alabama,01,AL
1001021100,Autauga County,01001,Alabama,01,AL
1061050400,Geneva County,01061,Alabama,01,AL
1061050100,Geneva County,01061,Alabama,01,AL
1061050500,Geneva County,01061,Alabama,01,AL
1061050300,Geneva County,01061,Alabama,01,AL
1061050200,Geneva County,01061,Alabama,01,AL
1061050600,Geneva County,01061,Alabama,01,AL
1097001100,Mobile County,01097,Alabama,01,AL
1097000800,Mobile County,01097,Alabama,01,AL
1097002302,Mobile County,01097,Alabama,01,AL
1097002700,Mobile County,01097,Alabama,01,AL
1097003100,Mobile County,01097,Alabama,01,AL
1097003405,Mobile County,01097,Alabama,01,AL
1097003703,Mobile County,01097,Alabama,01,AL
1097005600,Mobile County,01097,Alabama,01,AL
1097005700,Mobile County,01097,Alabama,01,AL
1097006000,Mobile County,01097,Alabama,01,AL
1097006403,Mobile County,01097,Alabama,01,AL
1097000401,Mobile County,01097,Alabama,01,AL
1097000500,Mobile County,01097,Alabama,01,AL
1097001901,Mobile County,01097,Alabama,01,AL
1097001902,Mobile County,01097,Alabama,01,AL
1097003408,Mobile County,01097,Alabama,01,AL
1097002000,Mobile County,01097,Alabama,01,AL
1097002200,Mobile County,01097,Alabama,01,AL
1097003202,Mobile County,01097,Alabama,01,AL
1097003902,Mobile County,01097,Alabama,01,AL
1097004800,Mobile County,01097,Alabama,01,AL
1097005000,Mobile County,01097,Alabama,01,AL
1097005900,Mobile County,01097,Alabama,01,AL
1097006105,Mobile County,01097,Alabama,01,AL
1097006405,Mobile County,01097,Alabama,01,AL
1097003301,Mobile County,01097,Alabama,01,AL
1097000702,Mobile County,01097,Alabama,01,AL
1097003800,Mobile County,01097,Alabama,01,AL
1097001200,Mobile County,01097,Alabama,01,AL
1097003203,Mobile County,01097,Alabama,01,AL
1097005800,Mobile County,01097,Alabama,01,AL
1097002400,Mobile County,01097,Alabama,01,AL
1097003710,Mobile County,01097,Alabama,01,AL
1097007101,Mobile County,01097,Alabama,01,AL
1097003402,Mobile County,01097,Alabama,01,AL
1097004900,Mobile County,01097,Alabama,01,AL
1097006801,Mobile County,01097,Alabama,01,AL
1127020700,Walker County,01127,Alabama,01,AL
1127021800,Walker County,01127,Alabama,01,AL
1127021600,Walker County,01127,Alabama,01,AL
1127020400,Walker County,01127,Alabama,01,AL
1127021000,Walker County,01127,Alabama,01,AL
1127020100,Walker County,01127,Alabama,01,AL
1127020200,Walker County,01127,Alabama,01,AL
1127020600,Walker County,01127,Alabama,01,AL
1127021100,Walker County,01127,Alabama,01,AL
1127021200,Walker County,01127,Alabama,01,AL
1127021500,Walker County,01127,Alabama,01,AL
1127020900,Walker County,01127,Alabama,01,AL
1127021400,Walker County,01127,Alabama,01,AL
1127021900,Walker County,01127,Alabama,01,AL
1127020800,Walker County,01127,Alabama,01,AL
1127020300,Walker County,01127,Alabama,01,AL
1127021700,Walker County,01127,Alabama,01,AL
1127021300,Walker County,01127,Alabama,01,AL
1029959500,Cleburne County,01029,Alabama,01,AL
1029959600,Cleburne County,01029,Alabama,01,AL
1029959800,Cleburne County,01029,Alabama,01,AL
1029959700,Cleburne County,01029,Alabama,01,AL
1035960300,Conecuh County,01035,Alabama,01,AL
1035960400,Conecuh County,01035,Alabama,01,AL
1035960600,Conecuh County,01035,Alabama,01,AL
1035960200,Conecuh County,01035,Alabama,01,AL
1035960500,Conecuh County,01035,Alabama,01,AL
1063060100,Greene County,01063,Alabama,01,AL
1063060200,Greene County,01063,Alabama,01,AL
1063060000,Greene County,01063,Alabama,01,AL
1005950100,Barbour County,01005,Alabama,01,AL
1005950900,Barbour County,01005,Alabama,01,AL
1005950400,Barbour County,01005,Alabama,01,AL
1005950800,Barbour County,01005,Alabama,01,AL
1005950300,Barbour County,01005,Alabama,01,AL
1005950500,Barbour County,01005,Alabama,01,AL
1005950200,Barbour County,01005,Alabama,01,AL
1005950700,Barbour County,01005,Alabama,01,AL
1005950600,Barbour County,01005,Alabama,01,AL
1011952100,Bullock County,01011,Alabama,01,AL
1011952200,Bullock County,01011,Alabama,01,AL
1015000200,Calhoun County,01015,Alabama,01,AL
1015002300,Calhoun County,01015,Alabama,01,AL
1015000300,Calhoun County,01015,Alabama,01,AL
1015000600,Calhoun County,01015,Alabama,01,AL
1015001300,Calhoun County,01015,Alabama,01,AL
1015001500,Calhoun County,01015,Alabama,01,AL
1015001700,Calhoun County,01015,Alabama,01,AL
1015002000,Calhoun County,01015,Alabama,01,AL
1015000800,Calhoun County,01015,Alabama,01,AL
1015000900,Calhoun County,01015,Alabama,01,AL
1015001400,Calhoun County,01015,Alabama,01,AL
1015002102,Calhoun County,01015,Alabama,01,AL
1015002502,Calhoun County,01015,Alabama,01,AL
1015000500,Calhoun County,01015,Alabama,01,AL
1101005101,Montgomery County,01101,Alabama,01,AL
1101005406,Montgomery County,01101,Alabama,01,AL
1101005604,Montgomery County,01101,Alabama,01,AL
1101005800,Montgomery County,01101,Alabama,01,AL
1101000100,Montgomery County,01101,Alabama,01,AL
1101001100,Montgomery County,01101,Alabama,01,AL
1101002600,Montgomery County,01101,Alabama,01,AL
1101002700,Montgomery County,01101,Alabama,01,AL
1101005700,Montgomery County,01101,Alabama,01,AL
1101005901,Montgomery County,01101,Alabama,01,AL
1101000300,Montgomery County,01101,Alabama,01,AL
1101005302,Montgomery County,01101,Alabama,01,AL
1101005402,Montgomery County,01101,Alabama,01,AL
1101001800,Montgomery County,01101,Alabama,01,AL
1095030801,Marshall County,01095,Alabama,01,AL
1095030600,Marshall County,01095,Alabama,01,AL
1095031000,Marshall County,01095,Alabama,01,AL
1095031100,Marshall County,01095,Alabama,01,AL
1095031200,Marshall County,01095,Alabama,01,AL
1095030202,Marshall County,01095,Alabama,01,AL
1095030802,Marshall County,01095,Alabama,01,AL
1095030902,Marshall County,01095,Alabama,01,AL
1095030300,Marshall County,01095,Alabama,01,AL
1095030201,Marshall County,01095,Alabama,01,AL
1095030500,Marshall County,01095,Alabama,01,AL
1095030100,Marshall County,01095,Alabama,01,AL
1009050101,Blount County,01009,Alabama,01,AL
1009050200,Blount County,01009,Alabama,01,AL
1009050400,Blount County,01009,Alabama,01,AL
1009050500,Blount County,01009,Alabama,01,AL
1009050102,Blount County,01009,Alabama,01,AL
1009050300,Blount County,01009,Alabama,01,AL
1009050700,Blount County,01009,Alabama,01,AL
1067030300,Henry County,01067,Alabama,01,AL
1067030500,Henry County,01067,Alabama,01,AL
1067030200,Henry County,01067,Alabama,01,AL
1067030100,Henry County,01067,Alabama,01,AL
1067030600,Henry County,01067,Alabama,01,AL
1067030400,Henry County,01067,Alabama,01,AL
1089000301,Madison County,01089,Alabama,01,AL
1089010301,Madison County,01089,Alabama,01,AL
1089010800,Madison County,01089,Alabama,01,AL
1089011022,Madison County,01089,Alabama,01,AL
1089011200,Madison County,01089,Alabama,01,AL
1089011300,Madison County,01089,Alabama,01,AL
1089000901,Madison County,01089,Alabama,01,AL
1089001000,Madison County,01089,Alabama,01,AL
1089002721,Madison County,01089,Alabama,01,AL
1089002912,Madison County,01089,Alabama,01,AL
1089010100,Madison County,01089,Alabama,01,AL
1089011011,Madison County,01089,Alabama,01,AL
1089000302,Madison County,01089,Alabama,01,AL
1089002502,Madison County,01089,Alabama,01,AL
1089002600,Madison County,01089,Alabama,01,AL
1089010621,Madison County,01089,Alabama,01,AL
1089010622,Madison County,01089,Alabama,01,AL
1089010701,Madison County,01089,Alabama,01,AL
1089011012,Madison County,01089,Alabama,01,AL
1089011021,Madison County,01089,Alabama,01,AL
1089011100,Madison County,01089,Alabama,01,AL
1089010501,Madison County,01089,Alabama,01,AL
1089011400,Madison County,01089,Alabama,01,AL
1089002300,Madison County,01089,Alabama,01,AL
1089002400,Madison County,01089,Alabama,01,AL
1089010502,Madison County,01089,Alabama,01,AL
1089000202,Madison County,01089,Alabama,01,AL
1089001903,Madison County,01089,Alabama,01,AL
1089002200,Madison County,01089,Alabama,01,AL
1001020801,Autauga County,01001,Alabama,01,AL
1001020802,Autauga County,01001,Alabama,01,AL
1003010903,Baldwin County,01003,Alabama,01,AL
1003010904,Baldwin County,01003,Alabama,01,AL
1003010905,Baldwin County,01003,Alabama,01,AL
1003010906,Baldwin County,01003,Alabama,01,AL
1003011101,Baldwin County,01003,Alabama,01,AL
1003011102,Baldwin County,01003,Alabama,01,AL
1003011405,Baldwin County,01003,Alabama,01,AL
1003011406,Baldwin County,01003,Alabama,01,AL
1003011407,Baldwin County,01003,Alabama,01,AL
1003011408,Baldwin County,01003,Alabama,01,AL
1003011501,Baldwin County,01003,Alabama,01,AL
1003011502,Baldwin County,01003,Alabama,01,AL
1003011601,Baldwin County,01003,Alabama,01,AL
1003011602,Baldwin County,01003,Alabama,01,AL
1009050601,Blount County,01009,Alabama,01,AL
1009050602,Blount County,01009,Alabama,01,AL
1011952500,Bullock County,01011,Alabama,01,AL
1015000700,Calhoun County,01015,Alabama,01,AL
1015001201,Calhoun County,01015,Alabama,01,AL
1015001202,Calhoun County,01015,Alabama,01,AL
1015981901,Calhoun County,01015,Alabama,01,AL
1015981902,Calhoun County,01015,Alabama,01,AL
1015981903,Calhoun County,01015,Alabama,01,AL
1019955701,Cherokee County,01019,Alabama,01,AL
1019955702,Cherokee County,01019,Alabama,01,AL
1025957601,Clarke County,01025,Alabama,01,AL
1025957602,Clarke County,01025,Alabama,01,AL
1025958001,Clarke County,01025,Alabama,01,AL
1025958002,Clarke County,01025,Alabama,01,AL
1033020703,Colbert County,01033,Alabama,01,AL
1033020704,Colbert County,01033,Alabama,01,AL
1033020901,Colbert County,01033,Alabama,01,AL
1033020902,Colbert County,01033,Alabama,01,AL
1043965401,Cullman County,01043,Alabama,01,AL
1045020802,Dale County,01045,Alabama,01,AL
1043965402,Cullman County,01043,Alabama,01,AL
1045020000,Dale County,01045,Alabama,01,AL
1045020801,Dale County,01045,Alabama,01,AL
1047956100,Dallas County,01047,Alabama,01,AL
1047956201,Dallas County,01047,Alabama,01,AL
1047956202,Dallas County,01047,Alabama,01,AL
1047956300,Dallas County,01047,Alabama,01,AL
1047956400,Dallas County,01047,Alabama,01,AL
1047956500,Dallas County,01047,Alabama,01,AL
1073013002,Jefferson County,01073,Alabama,01,AL
1073013200,Jefferson County,01073,Alabama,01,AL
1073013902,Jefferson County,01073,Alabama,01,AL
1073000800,Jefferson County,01073,Alabama,01,AL
1073002305,Jefferson County,01073,Alabama,01,AL
1073003600,Jefferson County,01073,Alabama,01,AL
1073003803,Jefferson County,01073,Alabama,01,AL
1073005200,Jefferson County,01073,Alabama,01,AL
1073005800,Jefferson County,01073,Alabama,01,AL
1073010100,Jefferson County,01073,Alabama,01,AL
1073010702,Jefferson County,01073,Alabama,01,AL
1073010804,Jefferson County,01073,Alabama,01,AL
1073011209,Jefferson County,01073,Alabama,01,AL
1073011705,Jefferson County,01073,Alabama,01,AL
1073011804,Jefferson County,01073,Alabama,01,AL
1073012401,Jefferson County,01073,Alabama,01,AL
1047956600,Dallas County,01047,Alabama,01,AL
1047956701,Dallas County,01047,Alabama,01,AL
1047956702,Dallas County,01047,Alabama,01,AL
1047956800,Dallas County,01047,Alabama,01,AL
1047956900,Dallas County,01047,Alabama,01,AL
1047957000,Dallas County,01047,Alabama,01,AL
1047957100,Dallas County,01047,Alabama,01,AL
1047957200,Dallas County,01047,Alabama,01,AL
1047957300,Dallas County,01047,Alabama,01,AL
1051030701,Elmore County,01051,Alabama,01,AL
1051030702,Elmore County,01051,Alabama,01,AL
1073012915,Jefferson County,01073,Alabama,01,AL
1073014001,Jefferson County,01073,Alabama,01,AL
1073014002,Jefferson County,01073,Alabama,01,AL
1073014408,Jefferson County,01073,Alabama,01,AL
1073014409,Jefferson County,01073,Alabama,01,AL
1073014410,Jefferson County,01073,Alabama,01,AL
1073014412,Jefferson County,01073,Alabama,01,AL
1073014413,Jefferson County,01073,Alabama,01,AL
1077011604,Lauderdale County,01077,Alabama,01,AL
1077011101,Lauderdale County,01077,Alabama,01,AL
1077011102,Lauderdale County,01077,Alabama,01,AL
1077011603,Lauderdale County,01077,Alabama,01,AL
1077011801,Lauderdale County,01077,Alabama,01,AL
1077011802,Lauderdale County,01077,Alabama,01,AL
1081040603,Lee County,01081,Alabama,01,AL
1081040604,Lee County,01081,Alabama,01,AL
1003010800,Baldwin County,01003,Alabama,01,AL
1003011201,Baldwin County,01003,Alabama,01,AL
1003011401,Baldwin County,01003,Alabama,01,AL
1003011000,Baldwin County,01003,Alabama,01,AL
1003010100,Baldwin County,01003,Alabama,01,AL
1003010500,Baldwin County,01003,Alabama,01,AL
1003011202,Baldwin County,01003,Alabama,01,AL
1003010400,Baldwin County,01003,Alabama,01,AL
1003010300,Baldwin County,01003,Alabama,01,AL
1003010703,Baldwin County,01003,Alabama,01,AL
1003010704,Baldwin County,01003,Alabama,01,AL
1003010701,Baldwin County,01003,Alabama,01,AL
1003011403,Baldwin County,01003,Alabama,01,AL
1003010600,Baldwin County,01003,Alabama,01,AL
1065040200,Hale County,01065,Alabama,01,AL
1065040100,Hale County,01065,Alabama,01,AL
1065040000,Hale County,01065,Alabama,01,AL
1065040500,Hale County,01065,Alabama,01,AL
1065040300,Hale County,01065,Alabama,01,AL
1065040400,Hale County,01065,Alabama,01,AL
1055000200,Etowah County,01055,Alabama,01,AL
1055000900,Etowah County,01055,Alabama,01,AL
1055001100,Etowah County,01055,Alabama,01,AL
1055010501,Etowah County,01055,Alabama,01,AL
1055010900,Etowah County,01055,Alabama,01,AL
1055000500,Etowah County,01055,Alabama,01,AL
1055000600,Etowah County,01055,Alabama,01,AL
1055001600,Etowah County,01055,Alabama,01,AL
1055000300,Etowah County,01055,Alabama,01,AL
1081040901,Lee County,01081,Alabama,01,AL
1081040902,Lee County,01081,Alabama,01,AL
1081042003,Lee County,01081,Alabama,01,AL
1081042004,Lee County,01081,Alabama,01,AL
1081042005,Lee County,01081,Alabama,01,AL
1081042006,Lee County,01081,Alabama,01,AL
1081042101,Lee County,01081,Alabama,01,AL
1081042102,Lee County,01081,Alabama,01,AL
1083020202,Limestone County,01083,Alabama,01,AL
1083020101,Limestone County,01083,Alabama,01,AL
1083020102,Limestone County,01083,Alabama,01,AL
1083020201,Limestone County,01083,Alabama,01,AL
1085780800,Lowndes County,01085,Alabama,01,AL
1085781000,Lowndes County,01085,Alabama,01,AL
1085781100,Lowndes County,01085,Alabama,01,AL
1085781200,Lowndes County,01085,Alabama,01,AL
1087231400,Macon County,01087,Alabama,01,AL
1087231500,Macon County,01087,Alabama,01,AL
1087231601,Macon County,01087,Alabama,01,AL
1087231602,Macon County,01087,Alabama,01,AL
1087231603,Macon County,01087,Alabama,01,AL
1007010001,Bibb County,01007,Alabama,01,AL
1007010002,Bibb County,01007,Alabama,01,AL
1007010003,Bibb County,01007,Alabama,01,AL
1007010004,Bibb County,01007,Alabama,01,AL
1077010800,Lauderdale County,01077,Alabama,01,AL
1077010400,Lauderdale County,01077,Alabama,01,AL
1077011300,Lauderdale County,01077,Alabama,01,AL
1077011602,Lauderdale County,01077,Alabama,01,AL
1077010200,Lauderdale County,01077,Alabama,01,AL
1077010300,Lauderdale County,01077,Alabama,01,AL
1077010600,Lauderdale County,01077,Alabama,01,AL
1077011000,Lauderdale County,01077,Alabama,01,AL
1077011502,Lauderdale County,01077,Alabama,01,AL
1077011200,Lauderdale County,01077,Alabama,01,AL
1015002600,Calhoun County,01015,Alabama,01,AL
1015000400,Calhoun County,01015,Alabama,01,AL
1015001000,Calhoun County,01015,Alabama,01,AL
1015002103,Calhoun County,01015,Alabama,01,AL
1015002501,Calhoun County,01015,Alabama,01,AL
1015001600,Calhoun County,01015,Alabama,01,AL
1015002101,Calhoun County,01015,Alabama,01,AL
1015002400,Calhoun County,01015,Alabama,01,AL
1015001800,Calhoun County,01015,Alabama,01,AL
1015001100,Calhoun County,01015,Alabama,01,AL
1015002200,Calhoun County,01015,Alabama,01,AL
1017954700,Chambers County,01017,Alabama,01,AL
1017954000,Chambers County,01017,Alabama,01,AL
1017954200,Chambers County,01017,Alabama,01,AL
1017954300,Chambers County,01017,Alabama,01,AL
1017954500,Chambers County,01017,Alabama,01,AL
1017954400,Chambers County,01017,Alabama,01,AL
1017953800,Chambers County,01017,Alabama,01,AL
1017953900,Chambers County,01017,Alabama,01,AL
1025957901,Clarke County,01025,Alabama,01,AL
1017954600,Chambers County,01017,Alabama,01,AL
1025957500,Clarke County,01025,Alabama,01,AL
1025957902,Clarke County,01025,Alabama,01,AL
1025957800,Clarke County,01025,Alabama,01,AL
1025957700,Clarke County,01025,Alabama,01,AL
1057020300,Fayette County,01057,Alabama,01,AL
1057020000,Fayette County,01057,Alabama,01,AL
1057020100,Fayette County,01057,Alabama,01,AL
1057020200,Fayette County,01057,Alabama,01,AL
1057020400,Fayette County,01057,Alabama,01,AL
1101002000,Montgomery County,01101,Alabama,01,AL
1101000600,Montgomery County,01101,Alabama,01,AL
1101001500,Montgomery County,01101,Alabama,01,AL
1101001900,Montgomery County,01101,Alabama,01,AL
1101002300,Montgomery County,01101,Alabama,01,AL
1101002400,Montgomery County,01101,Alabama,01,AL
1101003200,Montgomery County,01101,Alabama,01,AL
1101003302,Montgomery County,01101,Alabama,01,AL
1101006100,Montgomery County,01101,Alabama,01,AL
1101000200,Montgomery County,01101,Alabama,01,AL
1101000700,Montgomery County,01101,Alabama,01,AL
1101000900,Montgomery County,01101,Alabama,01,AL
1101002900,Montgomery County,01101,Alabama,01,AL
1101003301,Montgomery County,01101,Alabama,01,AL
1101005102,Montgomery County,01101,Alabama,01,AL
1101005301,Montgomery County,01101,Alabama,01,AL
1101001400,Montgomery County,01101,Alabama,01,AL
1101000500,Montgomery County,01101,Alabama,01,AL
1101001600,Montgomery County,01101,Alabama,01,AL
1101002100,Montgomery County,01101,Alabama,01,AL
1101002201,Montgomery County,01101,Alabama,01,AL
1101002800,Montgomery County,01101,Alabama,01,AL
1101005403,Montgomery County,01101,Alabama,01,AL
1101005603,Montgomery County,01101,Alabama,01,AL
1101006000,Montgomery County,01101,Alabama,01,AL
1101000400,Montgomery County,01101,Alabama,01,AL
1101001700,Montgomery County,01101,Alabama,01,AL
1101002500,Montgomery County,01101,Alabama,01,AL
1101003000,Montgomery County,01101,Alabama,01,AL
1101005902,Montgomery County,01101,Alabama,01,AL
1101001000,Montgomery County,01101,Alabama,01,AL
1101001200,Montgomery County,01101,Alabama,01,AL
1101001300,Montgomery County,01101,Alabama,01,AL
1101002202,Montgomery County,01101,Alabama,01,AL
1101003100,Montgomery County,01101,Alabama,01,AL
1111000300,Randolph County,01111,Alabama,01,AL
1109189300,Pike County,01109,Alabama,01,AL
1111000100,Randolph County,01111,Alabama,01,AL
1111000200,Randolph County,01111,Alabama,01,AL
1111000400,Randolph County,01111,Alabama,01,AL
1111000500,Randolph County,01111,Alabama,01,AL
1111000600,Randolph County,01111,Alabama,01,AL
1113030401,Russell County,01113,Alabama,01,AL
1113030402,Russell County,01113,Alabama,01,AL
1115040103,St. Clair County,01115,Alabama,01,AL
1115040104,St. Clair County,01115,Alabama,01,AL
1115040105,St. Clair County,01115,Alabama,01,AL
1115040106,St. Clair County,01115,Alabama,01,AL
1115040204,St. Clair County,01115,Alabama,01,AL
1115040205,St. Clair County,01115,Alabama,01,AL
1115040401,St. Clair County,01115,Alabama,01,AL
1115040402,St. Clair County,01115,Alabama,01,AL
1117030102,Shelby County,01117,Alabama,01,AL
1117030103,Shelby County,01117,Alabama,01,AL
1117030211,Shelby County,01117,Alabama,01,AL
1117030212,Shelby County,01117,Alabama,01,AL
1117030213,Shelby County,01117,Alabama,01,AL
1117030214,Shelby County,01117,Alabama,01,AL
1077011400,Lauderdale County,01077,Alabama,01,AL
1077011501,Lauderdale County,01077,Alabama,01,AL
1077010900,Lauderdale County,01077,Alabama,01,AL
1077011700,Lauderdale County,01077,Alabama,01,AL
1083020600,Limestone County,01083,Alabama,01,AL
1083020700,Limestone County,01083,Alabama,01,AL
1083020900,Limestone County,01083,Alabama,01,AL
1083021000,Limestone County,01083,Alabama,01,AL
1083020401,Limestone County,01083,Alabama,01,AL
1083020300,Limestone County,01083,Alabama,01,AL
1083020500,Limestone County,01083,Alabama,01,AL
1083021200,Limestone County,01083,Alabama,01,AL
1083020802,Limestone County,01083,Alabama,01,AL
1031010400,Coffee County,01031,Alabama,01,AL
1031011201,Coffee County,01031,Alabama,01,AL
1103000300,Morgan County,01103,Alabama,01,AL
1103005404,Morgan County,01103,Alabama,01,AL
1103005301,Morgan County,01103,Alabama,01,AL
1103000800,Morgan County,01103,Alabama,01,AL
1103000900,Morgan County,01103,Alabama,01,AL
1103000100,Morgan County,01103,Alabama,01,AL
1103000600,Morgan County,01103,Alabama,01,AL
1103005101,Morgan County,01103,Alabama,01,AL
1103005304,Morgan County,01103,Alabama,01,AL
1103000700,Morgan County,01103,Alabama,01,AL
1103005600,Morgan County,01103,Alabama,01,AL
1103005103,Morgan County,01103,Alabama,01,AL
1103005303,Morgan County,01103,Alabama,01,AL
1103005405,Morgan County,01103,Alabama,01,AL
1103000400,Morgan County,01103,Alabama,01,AL
1103005105,Morgan County,01103,Alabama,01,AL
1103005200,Morgan County,01103,Alabama,01,AL
1103000200,Morgan County,01103,Alabama,01,AL
1103001000,Morgan County,01103,Alabama,01,AL
1103005302,Morgan County,01103,Alabama,01,AL
1103005500,Morgan County,01103,Alabama,01,AL
1021060300,Chilton County,01021,Alabama,01,AL
1021060402,Chilton County,01021,Alabama,01,AL
1083021100,Limestone County,01083,Alabama,01,AL
1083020801,Limestone County,01083,Alabama,01,AL
1083020402,Limestone County,01083,Alabama,01,AL
1117030317,Shelby County,01117,Alabama,01,AL
1117030607,Shelby County,01117,Alabama,01,AL
1117030303,Shelby County,01117,Alabama,01,AL
1117030609,Shelby County,01117,Alabama,01,AL
1117030320,Shelby County,01117,Alabama,01,AL
1117030701,Shelby County,01117,Alabama,01,AL
1117030315,Shelby County,01117,Alabama,01,AL
1117030304,Shelby County,01117,Alabama,01,AL
1117030314,Shelby County,01117,Alabama,01,AL
1117030319,Shelby County,01117,Alabama,01,AL
1117030604,Shelby County,01117,Alabama,01,AL
1117030306,Shelby County,01117,Alabama,01,AL
1117030800,Shelby County,01117,Alabama,01,AL
1117030331,Shelby County,01117,Alabama,01,AL
1117030605,Shelby County,01117,Alabama,01,AL
1117030305,Shelby County,01117,Alabama,01,AL
1117030316,Shelby County,01117,Alabama,01,AL
1117030608,Shelby County,01117,Alabama,01,AL
1117030330,Shelby County,01117,Alabama,01,AL
1021060401,Chilton County,01021,Alabama,01,AL
1021060200,Chilton County,01021,Alabama,01,AL
